shipment_id,order_id,order_date,delivery_month,customer_region,supplier_id,supplier_name,reliability_score,reliability_band,warehouse_id,warehouse_name,city,overload_risk_band,product_id,product_name,category,order_quantity,order_value_eur,priority,shipment_status,promised_delivery_date,actual_delivery_date,delay_days,late_delivery_flag,delay_reason,stockout_risk_flag,warehouse_overload_flag
SHP-004720,ORD-004720,2025-02-13,2025-02,DE-North,SUP-016,Nordic Freight Supplies,0.901,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0167,Strap 0167,Textiles,151,42788.87,standard,delivered,2025-02-26,2025-02-26,0.0,False,,False,False
SHP-004721,ORD-004721,2025-03-19,2025-03,DE-South,SUP-023,Saxon Metals,0.93,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0153,Controller 0153,Electronics,32,7232.64,standard,delivered,2025-03-29,2025-03-30,1.0,True,,False,False
SHP-004722,ORD-004722,2025-05-24,2025-06,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0096,Plastic Resin 0096,Raw Materials,324,35643.24,standard,in_transit,2025-06-06,,,,,True,False
SHP-004723,ORD-004723,2025-03-30,2025-04,DE-South,SUP-016,Nordic Freight Supplies,0.901,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0123,Cable 0123,Electronics,89,37707.52,standard,delivered,2025-04-13,2025-04-13,0.0,False,,False,True
SHP-004724,ORD-004724,2025-04-18,2025-04,DE-South,SUP-019,Danube Tools,0.652,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0125,Controller 0125,Electronics,156,10938.72,expedited,delivered,2025-04-26,2025-04-28,2.0,True,weather_disruption,False,False
SHP-004725,ORD-004725,2025-12-25,2026-01,DE-East,SUP-018,Elbe Manufacturing,0.745,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0105,Aluminium Rod 0105,Raw Materials,22,6127.0,standard,delivered,2026-01-01,2026-01-03,2.0,True,supplier_late_dispatch,False,False
SHP-004726,ORD-004726,2025-05-13,2025-05,DE-North,SUP-009,Ruhr Mechanical,0.965,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0055,Controller 0055,Electronics,32,5805.44,expedited,delivered,2025-05-23,2025-05-22,-1.0,False,,False,False
SHP-004727,ORD-004727,2025-09-27,2025-10,DE-East,SUP-003,Alpine Industrial Parts,0.922,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0007,Sensor 0007,Electronics,6,1981.8,standard,delivered,2025-10-01,2025-10-08,7.0,True,inventory_shortage,False,False
SHP-004728,ORD-004728,2025-10-30,2025-11,DE-Central,SUP-011,Saxon Metals,0.611,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0109,Label Roll 0109,Packaging,816,293539.68,standard,delivered,2025-11-10,2025-11-16,6.0,True,supplier_late_dispatch,True,False
SHP-004729,ORD-004729,2025-10-05,2025-10,DE-East,SUP-015,Alpine Industrial Parts,0.925,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0011,Gear 0011,Mechanical,77,31198.86,expedited,delivered,2025-10-10,2025-10-08,-2.0,False,,False,False
SHP-004730,ORD-004730,2025-05-27,2025-06,DE-West,SUP-015,Alpine Industrial Parts,0.925,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0115,Aluminium Rod 0115,Raw Materials,147,23605.26,expedited,delivered,2025-06-05,2025-06-06,1.0,True,supplier_late_dispatch,False,False
SHP-004731,ORD-004731,2025-06-27,2025-07,DE-South,SUP-011,Saxon Metals,0.611,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0116,Carton 0116,Packaging,1104,359407.2,expedited,delivered,2025-07-07,2025-07-13,6.0,True,weather_disruption,True,False
SHP-004732,ORD-004732,2025-11-15,2025-11,DE-West,SUP-010,Black Forest Plastics,0.829,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0047,Foam Insert 0047,Packaging,1057,63842.8,standard,delivered,2025-11-23,2025-11-22,-1.0,False,,True,False
SHP-004733,ORD-004733,2025-09-19,2025-09,DE-Central,SUP-019,Danube Tools,0.652,low,WH-003,Munich Distribution Center,Munich,medium,PRD-0124,Scanner 0124,Electronics,104,23198.24,standard,delivered,2025-09-26,2025-09-25,-1.0,False,,False,False
SHP-004734,ORD-004734,2025-12-29,2026-01,DE-South,SUP-016,Nordic Freight Supplies,0.901,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0167,Strap 0167,Textiles,25,7084.25,standard,delivered,2026-01-14,2026-01-14,0.0,False,,False,True
SHP-004735,ORD-004735,2025-10-27,2025-10,DE-North,SUP-010,Black Forest Plastics,0.829,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0027,Rubber Seal 0027,Raw Materials,468,33986.16,standard,delivered,2025-10-31,2025-11-04,4.0,True,inventory_shortage,True,True
SHP-004736,ORD-004736,2025-12-23,2025-12,DE-South,SUP-015,Alpine Industrial Parts,0.925,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0150,Plastic Resin 0150,Raw Materials,219,91478.49,standard,delivered,2025-12-31,2025-12-31,0.0,False,,False,False
SHP-004737,ORD-004737,2025-09-08,2025-09,DE-South,SUP-004,Nordic Freight Supplies,0.931,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0169,Carton 0169,Packaging,59,11638.93,standard,delivered,2025-09-23,2025-09-24,1.0,True,,False,False
SHP-004738,ORD-004738,2025-04-21,2025-05,DE-West,SUP-024,Bavaria Textile Group,0.894,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0026,Strap 0026,Textiles,172,33087.64,standard,delivered,2025-05-04,2025-05-04,0.0,False,,False,False
SHP-004739,ORD-004739,2025-04-15,2025-05,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0096,Plastic Resin 0096,Raw Materials,478,52584.78,critical,delivered,2025-05-01,2025-05-01,0.0,False,,False,True
SHP-004740,ORD-004740,2025-03-29,2025-04,DE-South,SUP-020,Hanseatic Materials,0.846,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0088,Foam Insert 0088,Packaging,800,331264.0,standard,delivered,2025-04-06,2025-04-11,5.0,True,customs_documentation,True,False
SHP-004741,ORD-004741,2025-12-26,2026-01,DE-West,SUP-014,Baltic Packaging,0.868,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0058,Bearing 0058,Mechanical,178,9238.2,standard,delivered,2026-01-01,2026-01-02,1.0,True,,False,False
SHP-004742,ORD-004742,2025-07-28,2025-08,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0015,Controller 0015,Electronics,107,13678.88,standard,delivered,2025-08-10,2025-08-08,-2.0,False,,False,False
SHP-004743,ORD-004743,2025-07-19,2025-07,DE-North,SUP-022,Black Forest Plastics,0.971,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0140,Steel Sheet 0140,Raw Materials,392,176325.52,standard,delivered,2025-07-31,2025-08-01,1.0,True,,True,False
SHP-004744,ORD-004744,2025-05-02,2025-05,DE-East,SUP-023,Saxon Metals,0.93,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0033,Valve 0033,Mechanical,204,19318.8,standard,delivered,2025-05-13,2025-05-14,1.0,True,,True,False
SHP-004745,ORD-004745,2025-11-28,2025-12,DE-North,SUP-023,Saxon Metals,0.93,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0153,Controller 0153,Electronics,148,33450.96,standard,delivered,2025-12-08,2025-12-08,0.0,False,,False,True
SHP-004746,ORD-004746,2025-10-25,2025-10,DE-West,SUP-013,Rhine Components,0.887,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0092,Valve 0092,Mechanical,226,77606.14,expedited,delivered,2025-10-31,2025-10-31,0.0,False,,False,False
SHP-004747,ORD-004747,2025-02-02,2025-02,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0142,Foam Insert 0142,Packaging,105,30127.65,standard,delivered,2025-02-15,2025-02-18,3.0,True,inventory_shortage,True,False
SHP-004748,ORD-004748,2025-04-03,2025-04,DE-West,SUP-001,Rhine Components,0.724,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0121,Foam Insert 0121,Packaging,719,35453.89,standard,delivered,2025-04-10,2025-04-10,0.0,False,,True,True
SHP-004749,ORD-004749,2025-01-18,2025-01,DE-West,SUP-006,Elbe Manufacturing,0.939,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0098,Steel Sheet 0098,Raw Materials,233,81731.74,expedited,delivered,2025-01-27,2025-01-27,0.0,False,,False,False
SHP-004750,ORD-004750,2025-05-24,2025-05,DE-Central,SUP-010,Black Forest Plastics,0.829,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0171,Cable 0171,Electronics,102,36615.96,standard,delivered,2025-05-31,2025-06-06,6.0,True,warehouse_capacity_constraint,False,True
SHP-004751,ORD-004751,2025-09-23,2025-10,DE-West,SUP-013,Rhine Components,0.887,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0056,Valve 0056,Mechanical,329,95383.68,standard,delivered,2025-10-01,2025-09-29,-2.0,False,,False,False
SHP-004752,ORD-004752,2025-03-23,2025-04,DE-North,SUP-009,Ruhr Mechanical,0.965,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0042,Label Roll 0042,Packaging,58,13291.86,standard,delivered,2025-04-03,2025-04-03,0.0,False,,False,False
SHP-004753,ORD-004753,2025-11-29,2025-12,DE-Central,SUP-017,Main River Electronics,0.811,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0172,Gear 0172,Mechanical,332,22742.0,expedited,delivered,2025-12-11,2025-12-11,0.0,False,,False,False
SHP-004754,ORD-004754,2025-07-29,2025-08,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0139,Valve 0139,Mechanical,223,3356.15,expedited,delivered,2025-08-11,2025-08-12,1.0,True,supplier_late_dispatch,False,False
SHP-004755,ORD-004755,2025-11-12,2025-11,DE-Central,SUP-013,Rhine Components,0.887,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0127,Plastic Resin 0127,Raw Materials,100,34985.0,expedited,delivered,2025-11-22,2025-11-23,1.0,True,,False,False
SHP-004756,ORD-004756,2025-07-02,2025-07,DE-South,SUP-001,Rhine Components,0.724,medium,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0112,Cover Sheet 0112,Textiles,145,29523.45,standard,delivered,2025-07-10,2025-07-12,2.0,True,carrier_delay,False,False
SHP-004757,ORD-004757,2025-04-19,2025-05,DE-East,SUP-002,Baltic Packaging,0.954,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0014,Controller 0014,Electronics,116,3896.44,standard,delivered,2025-05-03,2025-05-03,0.0,False,,False,False
SHP-004758,ORD-004758,2025-05-20,2025-05,DE-Central,SUP-010,Black Forest Plastics,0.829,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0132,Strap 0132,Textiles,75,1355.25,standard,delivered,2025-05-25,2025-05-25,0.0,False,,False,False
SHP-004759,ORD-004759,2025-10-31,2025-11,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0081,Steel Sheet 0081,Raw Materials,421,27482.88,expedited,delivered,2025-11-12,2025-11-11,-1.0,False,,False,False
SHP-004760,ORD-004760,2025-06-24,2025-07,DE-North,SUP-011,Saxon Metals,0.611,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0080,Cable 0080,Electronics,62,6708.4,standard,delivered,2025-07-05,2025-07-04,-1.0,False,,False,False
SHP-004761,ORD-004761,2025-11-19,2025-11,DE-West,SUP-014,Baltic Packaging,0.868,medium,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0103,Aluminium Rod 0103,Raw Materials,459,4199.85,standard,delivered,2025-11-26,2025-11-24,-2.0,False,,False,False
SHP-004762,ORD-004762,2025-10-15,2025-10,DE-West,SUP-011,Saxon Metals,0.611,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0116,Carton 0116,Packaging,119,38740.45,expedited,delivered,2025-10-22,2025-10-27,5.0,True,supplier_late_dispatch,False,True
SHP-004763,ORD-004763,2025-10-15,2025-10,DE-North,SUP-014,Baltic Packaging,0.868,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0083,Cover Sheet 0083,Textiles,326,10203.8,standard,delivered,2025-10-21,2025-10-22,1.0,True,,False,False
SHP-004764,ORD-004764,2025-07-25,2025-08,DE-East,SUP-010,Black Forest Plastics,0.829,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0157,Aluminium Rod 0157,Raw Materials,472,174583.36,expedited,delivered,2025-08-02,2025-08-03,1.0,True,,False,False
SHP-004765,ORD-004765,2025-12-08,2025-12,DE-Central,SUP-023,Saxon Metals,0.93,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0153,Controller 0153,Electronics,16,3616.32,expedited,delivered,2025-12-18,2025-12-17,-1.0,False,,False,True
SHP-004766,ORD-004766,2025-12-20,2025-12,DE-Central,SUP-014,Baltic Packaging,0.868,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0156,Carton 0156,Packaging,1031,130772.04,standard,delivered,2025-12-27,2025-12-30,3.0,True,inventory_shortage,True,True
SHP-004767,ORD-004767,2025-10-12,2025-10,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0015,Controller 0015,Electronics,40,5113.6,expedited,delivered,2025-10-29,2025-10-29,0.0,False,,False,True
SHP-004768,ORD-004768,2025-06-09,2025-06,DE-East,SUP-011,Saxon Metals,0.611,low,WH-004,Cologne Distribution Center,Cologne,low,PRD-0001,Cable 0001,Electronics,48,16640.64,standard,delivered,2025-06-19,2025-06-17,-2.0,False,,False,False
SHP-004769,ORD-004769,2025-01-20,2025-01,DE-West,SUP-018,Elbe Manufacturing,0.745,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0020,Controller 0020,Electronics,36,3205.44,standard,delivered,2025-01-30,2025-01-29,-1.0,False,,False,False
SHP-004770,ORD-004770,2025-01-02,2025-01,DE-Central,SUP-017,Main River Electronics,0.811,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0114,Aluminium Rod 0114,Raw Materials,357,76687.17,standard,delivered,2025-01-17,2025-01-22,5.0,True,inventory_shortage,True,False
SHP-004771,ORD-004771,2025-12-16,2025-12,DE-Central,SUP-022,Black Forest Plastics,0.971,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0089,Scanner 0089,Electronics,137,36685.86,standard,delivered,2025-12-27,2025-12-26,-1.0,False,,False,False
SHP-004772,ORD-004772,2025-04-11,2025-04,DE-North,SUP-002,Baltic Packaging,0.954,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0043,Scanner 0043,Electronics,103,38501.4,expedited,delivered,2025-04-22,2025-04-20,-2.0,False,,False,False
SHP-004773,ORD-004773,2025-10-01,2025-10,DE-Central,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0053,Work Gloves 0053,Textiles,66,25532.76,expedited,delivered,2025-10-14,2025-10-16,2.0,True,supplier_late_dispatch,False,False
SHP-004774,ORD-004774,2025-10-03,2025-10,DE-West,SUP-001,Rhine Components,0.724,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0065,Label Roll 0065,Packaging,557,102939.17,standard,delivered,2025-10-11,2025-10-09,-2.0,False,,True,False
SHP-004775,ORD-004775,2025-08-29,2025-09,DE-West,SUP-018,Elbe Manufacturing,0.745,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0022,Scanner 0022,Electronics,89,32420.92,expedited,delivered,2025-09-06,2025-09-04,-2.0,False,,False,False
SHP-004776,ORD-004776,2025-12-22,2025-12,DE-North,SUP-014,Baltic Packaging,0.868,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0164,Work Gloves 0164,Textiles,208,67822.56,standard,delivered,2025-12-28,2025-12-28,0.0,False,,False,False
SHP-004777,ORD-004777,2025-12-26,2026-01,DE-North,SUP-007,Danube Tools,0.771,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0129,Steel Sheet 0129,Raw Materials,360,153576.0,standard,delivered,2026-01-02,2026-01-03,1.0,True,,True,False
SHP-004778,ORD-004778,2025-03-01,2025-03,DE-Central,SUP-015,Alpine Industrial Parts,0.925,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0076,Strap 0076,Textiles,313,133866.97,standard,delivered,2025-03-10,2025-03-17,7.0,True,carrier_delay,False,True
SHP-004779,ORD-004779,2025-03-06,2025-03,DE-West,SUP-015,Alpine Industrial Parts,0.925,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0158,Rubber Seal 0158,Raw Materials,347,135274.48,critical,delivered,2025-03-12,2025-03-12,0.0,False,,True,False
SHP-004780,ORD-004780,2025-12-15,2025-12,DE-Central,SUP-018,Elbe Manufacturing,0.745,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0120,Bearing 0120,Mechanical,236,103490.72,standard,delivered,2025-12-24,2025-12-23,-1.0,False,,False,False
SHP-004781,ORD-004781,2025-04-28,2025-05,DE-West,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0075,Rubber Seal 0075,Raw Materials,127,3291.84,standard,delivered,2025-05-10,2025-05-16,6.0,True,warehouse_capacity_constraint,False,False
SHP-004782,ORD-004782,2025-09-20,2025-09,DE-South,SUP-010,Black Forest Plastics,0.829,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0132,Strap 0132,Textiles,300,5421.0,expedited,delivered,2025-09-27,2025-09-26,-1.0,False,,False,False
SHP-004783,ORD-004783,2025-10-16,2025-10,DE-North,SUP-015,Alpine Industrial Parts,0.925,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0163,Aluminium Rod 0163,Raw Materials,282,110493.24,expedited,delivered,2025-10-22,2025-10-23,1.0,True,warehouse_capacity_constraint,True,False
SHP-004784,ORD-004784,2025-11-28,2025-12,DE-West,SUP-014,Baltic Packaging,0.868,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0058,Bearing 0058,Mechanical,122,6331.8,standard,delivered,2025-12-03,2025-12-03,0.0,False,,False,False
SHP-004785,ORD-004785,2025-12-08,2025-12,DE-South,SUP-019,Danube Tools,0.652,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0125,Controller 0125,Electronics,102,7152.24,standard,delivered,2025-12-16,2025-12-19,3.0,True,warehouse_capacity_constraint,False,True
SHP-004786,ORD-004786,2025-12-21,2025-12,DE-East,SUP-022,Black Forest Plastics,0.971,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0010,Label Roll 0010,Packaging,889,161486.85,standard,delivered,2025-12-31,2025-12-30,-1.0,False,,False,False
SHP-004787,ORD-004787,2025-12-26,2026-01,DE-North,SUP-010,Black Forest Plastics,0.829,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0170,Scanner 0170,Electronics,43,3344.54,standard,delivered,2026-01-03,2026-01-04,1.0,True,,False,False
SHP-004788,ORD-004788,2025-12-23,2026-01,DE-West,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0133,Gear 0133,Mechanical,273,9631.44,expedited,delivered,2026-01-02,2026-01-12,10.0,True,supplier_late_dispatch,True,False
SHP-004789,ORD-004789,2025-03-18,2025-03,DE-Central,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0069,Valve 0069,Mechanical,185,8362.0,expedited,delivered,2025-03-29,2025-04-04,6.0,True,carrier_delay,False,False
SHP-004790,ORD-004790,2025-01-31,2025-02,DE-Central,SUP-022,Black Forest Plastics,0.971,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0034,Label Roll 0034,Packaging,485,87406.7,standard,delivered,2025-02-10,2025-02-10,0.0,False,,False,True
SHP-004791,ORD-004791,2025-04-14,2025-04,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-004,Cologne Distribution Center,Cologne,low,PRD-0023,Sensor 0023,Electronics,44,19191.04,standard,delivered,2025-04-25,2025-04-26,1.0,True,,False,False
SHP-004792,ORD-004792,2025-12-09,2025-12,DE-Central,SUP-020,Hanseatic Materials,0.846,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0155,Plastic Resin 0155,Raw Materials,260,45440.2,standard,delivered,2025-12-18,2025-12-18,0.0,False,,False,True
SHP-004793,ORD-004793,2025-08-09,2025-08,DE-North,SUP-013,Rhine Components,0.887,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0087,Strap 0087,Textiles,138,41696.7,standard,delivered,2025-08-19,2025-08-17,-2.0,False,,False,False
SHP-004794,ORD-004794,2025-01-25,2025-01,DE-East,SUP-015,Alpine Industrial Parts,0.925,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0150,Plastic Resin 0150,Raw Materials,365,152464.15,expedited,delivered,2025-01-30,2025-01-31,1.0,True,,True,True
SHP-004795,ORD-004795,2025-02-18,2025-02,DE-South,SUP-001,Rhine Components,0.724,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0002,Gear 0002,Mechanical,317,23496.04,expedited,delivered,2025-02-25,2025-02-24,-1.0,False,,False,False
SHP-004796,ORD-004796,2025-09-14,2025-09,DE-East,SUP-010,Black Forest Plastics,0.829,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0047,Foam Insert 0047,Packaging,493,29777.2,standard,delivered,2025-09-19,2025-09-22,3.0,True,supplier_late_dispatch,True,False
SHP-004797,ORD-004797,2025-12-31,2026-01,DE-East,SUP-015,Alpine Industrial Parts,0.925,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0158,Rubber Seal 0158,Raw Materials,47,18322.48,standard,delivered,2026-01-06,2026-01-06,0.0,False,,False,False
SHP-004798,ORD-004798,2025-01-10,2025-01,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0015,Controller 0015,Electronics,105,13423.2,expedited,delivered,2025-01-24,2025-01-26,2.0,True,customs_documentation,False,False
